frame,second,id,label,bbox,distance_m,speed_kmh
62,2.14,51,car,"535,437,573,455",36.18,99.92
62,2.14,52,car,"391,439,451,469",22.92,97.69
62,2.14,55,car,"721,440,750,459",47.41,83.98
63,2.17,0,car,"826,427,893,479",20.52,87.01
63,2.17,52,car,"386,435,445,470",23.31,96.64
63,2.17,56,car,"0,440,131,511",10.5,83.25
64,2.21,0,car,"829,429,893,480",21.48,87.55
64,2.21,56,car,"0,437,87,505",15.8,87.27
65,2.24,0,car,"824,427,892,479",20.22,87.68
65,2.24,57,car,"488,439,517,458",47.41,104.08
65,2.24,58,car,"367,443,419,470",26.44,93.43
66,2.28,0,car,"826,429,893,479",20.52,89.22
66,2.28,57,car,"485,440,517,460",42.97,105.53
66,2.28,58,car,"361,443,412,470",26.96,96.73
67,2.31,0,car,"822,426,890,479",20.22,91.42
67,2.31,57,car,"524,439,556,456",42.97,106.27
67,2.31,57,car,"530,439,556,456",52.88,106.64
67,2.31,58,car,"341,444,401,472",22.92,100.12
68,2.34,0,car,"823,426,891,479",20.22,92.5
68,2.34,57,car,"529,441,554,458",55.0,105.09
68,2.34,57,car,"530,441,554,458",57.29,104.05
68,2.34,58,car,"336,438,394,471",23.71,100.45
68,2.34,59,car,"477,440,510,458",41.67,103.57
69,2.38,0,car,"822,426,888,478",20.83,91.91
69,2.38,57,car,"516,438,548,457",42.97,104.97
69,2.38,58,car,"327,439,387,475",22.92,100.05
69,2.38,59,car,"473,440,507,460",40.44,103.66
70,2.41,0,car,"824,428,892,478",20.22,92.67
70,2.41,57,car,"517,440,551,460",40.44,106.75
70,2.41,58,car,"307,439,382,479",18.33,102.73
71,2.45,0,car,"824,426,889,477",21.15,93.16
71,2.45,57,car,"455,440,502,462",29.26,118.35
71,2.45,58,car,"293,436,367,478",18.58,103.63
72,2.48,0,car,"826,428,891,477",21.15,92.83
72,2.48,58,car,"275,440,353,483",17.63,103.23
73,2.52,0,car,"822,428,887,477",21.15,93.59
73,2.52,58,car,"249,440,339,485",15.28,104.49
74,2.55,0,car,"820,429,890,477",19.64,94.72
74,2.55,58,car,"228,440,327,487",13.89,105.85
74,2.55,60,car,"451,438,489,463",36.18,107.6
75,2.59,0,car,"818,429,889,477",19.37,95.24
75,2.59,58,car,"207,442,311,491",13.22,105.33
75,2.59,61,car,"501,439,533,459",42.97,116.03
76,2.62,0,car,"818,431,885,479",20.52,95.46
76,2.62,58,car,"176,444,283,496",12.85,105.59
77,2.66,0,car,"816,430,884,479",20.22,96.94
77,2.66,58,car,"136,447,262,500",10.91,106.35
77,2.66,62,car,"723,433,757,459",40.44,114.53
77,2.66,63,car,"438,445,472,467",40.44,114.53
78,2.69,0,car,"817,432,885,479",20.22,95.23
78,2.69,58,car,"115,445,241,503",10.91,104.22
78,2.69,62,car,"722,434,756,460",40.44,104.88
79,2.72,0,car,"816,429,883,479",20.52,93.92
79,2.72,58,car,"74,440,210,504",10.11,103.25
79,2.72,62,car,"720,435,755,459",39.29,103.98
80,2.76,0,car,"813,426,879,476",20.83,93.21
80,2.76,58,car,"20,439,183,507",8.44,102.77
80,2.76,62,car,"662,434,699,451",37.16,124.42
80,2.76,64,car,"723,433,754,456",44.35,110.51
81,2.79,0,car,"812,425,880,474",20.22,91.69
81,2.79,58,car,"-29,434,151,509",7.64,100.65
81,2.79,62,car,"665,432,697,450",42.97,122.1
81,2.79,64,car,"723,433,753,455",45.83,103.01
81,2.79,65,car,"417,435,463,463",29.89,90.11
81,2.79,66,car,"473,438,511,459",36.18,92.24
82,2.83,0,car,"815,426,878,474",21.83,89.56
82,2.83,62,car,"671,434,697,451",52.88,119.4
82,2.83,64,car,"724,433,753,455",47.41,101.14
82,2.83,66,car,"467,438,503,462",38.19,96.03
82,2.83,67,car,"0,438,113,513",12.17,84.75
83,2.86,0,car,"816,425,879,473",21.83,90.34
83,2.86,64,car,"724,433,751,453",50.93,102.72
83,2.86,67,car,"0,435,71,510",19.37,87.54
84,2.9,0,car,"817,427,880,473",21.83,91.14
84,2.9,64,car,"724,434,752,454",49.11,104.88
84,2.9,67,car,"0,445,17,506",80.88,104.85
85,2.93,0,car,"818,423,879,472",22.54,91.28
85,2.93,64,car,"723,432,751,450",49.11,106.24
86,2.97,0,car,"815,424,879,472",21.48,93.25
86,2.97,64,car,"722,432,751,452",47.41,110.83
87,3.0,0,car,"814,423,878,471",21.48,94.78
87,3.0,64,car,"722,431,750,451",49.11,114.26
88,3.03,0,car,"811,426,877,472",20.83,96.75
88,3.03,64,car,"722,432,753,453",44.35,117.08
89,3.07,0,car,"810,425,878,471",20.22,96.78
89,3.07,64,car,"721,433,750,451",47.41,116.75
89,3.07,68,car,"499,439,529,454",45.83,108.48
89,3.07,69,car,"421,432,477,463",24.55,95.26
90,3.1,0,car,"811,427,877,471",20.83,97.08
90,3.1,64,car,"723,433,752,453",47.41,116.71
90,3.1,69,car,"419,434,466,463",29.26,100.21
90,3.1,70,car,"355,442,395,468",34.38,107.5
91,3.14,0,car,"810,424,877,470",20.52,96.62
91,3.14,64,car,"723,433,750,451",50.93,116.1
91,3.14,70,car,"346,438,397,469",26.96,105.94
92,3.17,0,car,"809,424,877,470",20.22,95.82
92,3.17,64,car,"720,431,748,450",49.11,115.15
92,3.17,70,car,"326,432,389,468",21.83,105.99
93,3.21,0,car,"808,426,877,471",19.93,93.92
93,3.21,64,car,"659,434,696,450",37.16,129.65
93,3.21,71,car,"723,433,750,452",50.93,106.98
94,3.24,0,car,"807,424,877,470",19.64,93.32
94,3.24,71,car,"721,432,748,450",50.93,108.06
95,3.28,0,car,"807,426,875,470",20.22,92.21
95,3.28,71,car,"724,432,753,453",47.41,106.78
96,3.31,0,car,"806,428,877,472",19.37,91.36
96,3.31,71,car,"722,433,752,454",45.83,106.65
97,3.34,0,car,"806,428,876,473",19.64,91.75
97,3.34,71,car,"718,433,748,454",45.83,108.82
98,3.38,0,car,"808,428,876,473",20.22,91.97
98,3.38,71,car,"656,435,700,451",31.25,125.44
98,3.38,72,car,"723,433,750,454",50.93,113.06
98,3.38,73,car,"345,430,402,467",24.12,95.66
99,3.41,0,car,"808,427,874,472",20.83,92.54
99,3.41,72,car,"722,433,751,454",47.41,113.57
99,3.41,74,car,"246,434,307,476",22.54,95.58
100,3.45,0,car,"808,427,873,471",21.15,92.84
100,3.45,72,car,"721,433,749,452",49.11,113.2
101,3.48,0,car,"806,427,875,471",19.93,92.7
101,3.48,72,car,"721,434,750,453",47.41,110.75
102,3.52,0,car,"805,429,874,473",19.93,92.04
102,3.52,72,car,"723,434,751,455",49.11,109.01
103,3.55,0,car,"810,429,876,473",20.83,90.35
103,3.55,72,car,"723,435,751,455",49.11,104.9
103,3.55,75,car,"269,427,343,474",18.58,84.99
103,3.55,76,car,"666,435,690,451",57.29,95.39
103,3.55,77,car,"179,431,255,482",18.09,84.86
104,3.59,0,car,"809,430,875,472",20.83,89.29
104,3.59,76,car,"668,435,694,450",52.88,97.85
105,3.62,0,car,"805,430,876,474",19.37,87.98
105,3.62,76,car,"665,433,691,451",52.88,97.41
105,3.62,78,car,"441,439,477,460",38.19,90.29
105,3.62,79,car,"245,426,312,474",20.52,85.53
105,3.62,80,car,"131,429,212,484",16.98,84.58
105,3.62,81,car,"722,434,752,456",45.83,92.35
106,3.66,0,car,"809,428,874,471",21.15,87.18
106,3.66,76,car,"671,433,693,450",62.5,97.69
106,3.66,78,car,"434,437,470,460",38.19,91.77
106,3.66,79,car,"232,427,293,473",22.54,88.56
106,3.66,80,car,"100,427,187,486",15.8,89.47
106,3.66,82,car,"515,435,547,451",42.97,93.51
107,3.69,0,car,"807,428,874,473",20.52,86.64
107,3.69,76,car,"749,434,751,455",687.5,101.7
107,3.69,78,car,"430,435,469,460",35.26,93.51
107,3.69,79,car,"197,427,274,474",17.86,92.45
107,3.69,80,car,"38,427,177,487",9.89,92.93
107,3.69,82,car,"511,436,546,452",39.29,95.28
107,3.69,83,car,"1223,478,1279,679",24.55,88.67
108,3.72,0,car,"807,429,872,474",21.15,86.21
108,3.72,78,car,"421,437,468,460",29.26,91.79
108,3.72,79,car,"179,429,248,479",19.93,91.65
108,3.72,80,car,"-2,427,149,491",9.11,92.81
108,3.72,82,car,"511,436,547,452",38.19,91.59
108,3.72,83,car,"1202,475,1280,687",17.63,89.0
108,3.72,84,car,"135,423,247,481",12.28,81.18
108,3.72,85,car,"722,434,753,456",44.35,84.26
109,3.76,0,car,"809,432,871,477",22.18,85.54
109,3.76,78,car,"427,438,467,462",34.38,90.96
109,3.76,80,car,"-22,429,112,494",10.26,92.57
109,3.76,82,car,"516,437,550,454",40.44,90.92
109,3.76,83,car,"1192,473,1279,685",15.8,89.03
109,3.76,84,car,"154,428,224,483",19.64,82.2
109,3.76,85,car,"722,438,751,457",47.41,87.85
110,3.79,0,car,"807,431,870,477",21.83,86.01
110,3.79,78,car,"407,441,458,463",26.96,93.18
110,3.79,82,car,"507,440,540,456",41.67,93.24
110,3.79,83,car,"1207,468,1280,680",18.84,87.49
110,3.79,85,car,"719,437,749,456",45.83,91.86
110,3.79,86,car,"43,423,191,490",9.29,83.49
111,3.83,0,car,"806,429,870,475",21.48,86.96
111,3.83,78,car,"407,437,448,462",33.54,94.97
111,3.83,82,car,"504,439,537,455",41.67,95.66
111,3.83,83,car,"1204,463,1279,677",18.33,87.63
111,3.83,85,car,"717,433,749,456",42.97,94.33
111,3.83,86,car,"7,417,159,492",9.05,87.63
112,3.86,0,car,"808,426,872,472",21.48,88.11
112,3.86,78,car,"397,432,443,460",29.89,97.02
112,3.86,82,car,"496,438,534,454",36.18,98.62
112,3.86,83,car,"1194,463,1279,679",16.18,88.57
112,3.86,85,car,"666,433,694,451",49.11,111.79
112,3.86,85,car,"659,433,694,451",39.29,131.27
112,3.86,86,car,"-22,410,126,496",9.29,89.54
113,3.9,0,car,"811,427,871,472",22.92,89.69
113,3.9,78,car,"393,434,438,460",30.56,99.85
113,3.9,82,car,"502,440,535,456",41.67,101.58
113,3.9,83,car,"1189,459,1280,684",15.11,88.52
113,3.9,86,car,"0,413,83,493",16.57,88.86
113,3.9,87,car,"672,433,696,452",57.29,107.68
114,3.93,0,car,"810,429,872,473",22.18,91.66
